year,state,totalvotes,county_name,party,candidate,votes
2008,WYOMING,1304,NIOBRARA,REPUBLICAN,JOHN MCCAIN,1017
2008,WYOMING,1304,NIOBRARA,OTHER,OTHER,43
2008,WYOMING,15049,PARK,DEMOCRAT,BARACK OBAMA,3757
2008,WYOMING,15049,PARK,REPUBLICAN,JOHN MCCAIN,10839
2008,WYOMING,15049,PARK,OTHER,OTHER,453
2008,WYOMING,4597,PLATTE,DEMOCRAT,BARACK OBAMA,1407
2008,WYOMING,4597,PLATTE,REPUBLICAN,JOHN MCCAIN,3002
2008,WYOMING,4597,PLATTE,OTHER,OTHER,188
2008,WYOMING,15039,SHERIDAN,DEMOCRAT,BARACK OBAMA,4458
2008,WYOMING,15039,SHERIDAN,REPUBLICAN,JOHN MCCAIN,10177
2008,WYOMING,15039,SHERIDAN,OTHER,OTHER,404
2008,WYOMING,4375,SUBLETTE,DEMOCRAT,BARACK OBAMA,936
2008,WYOMING,4375,SUBLETTE,REPUBLICAN,JOHN MCCAIN,3316
2008,WYOMING,4375,SUBLETTE,OTHER,OTHER,123
2008,WYOMING,16833,SWEETWATER,DEMOCRAT,BARACK OBAMA,5762
2008,WYOMING,16833,SWEETWATER,REPUBLICAN,JOHN MCCAIN,10360
2008,WYOMING,16833,SWEETWATER,OTHER,OTHER,711
2008,WYOMING,12359,TETON,DEMOCRAT,BARACK OBAMA,7472
2008,WYOMING,12359,TETON,REPUBLICAN,JOHN MCCAIN,4565
2008,WYOMING,12359,TETON,OTHER,OTHER,322
2008,WYOMING,8418,UINTA,DEMOCRAT,BARACK OBAMA,2317
2008,WYOMING,8418,UINTA,REPUBLICAN,JOHN MCCAIN,5763
2008,WYOMING,8418,UINTA,OTHER,OTHER,338
2008,WYOMING,4100,WASHAKIE,DEMOCRAT,BARACK OBAMA,1042
2008,WYOMING,4100,WASHAKIE,REPUBLICAN,JOHN MCCAIN,2956
2008,WYOMING,4100,WASHAKIE,OTHER,OTHER,102
2008,WYOMING,3414,WESTON,DEMOCRAT,BARACK OBAMA,658
2008,WYOMING,3414,WESTON,REPUBLICAN,JOHN MCCAIN,2618
2008,WYOMING,3414,WESTON,OTHER,OTHER,138
2008,CONNECTICUT,0,STATEWIDE WRITEIN,DEMOCRAT,BARACK OBAMA,0
2008,MAINE,0,MAINE UOCAVA,DEMOCRAT,BARACK OBAMA,0
2008,RHODE ISLAND,0,FEDERAL PRECINCT,DEMOCRAT,BARACK OBAMA,0
2008,CONNECTICUT,0,STATEWIDE WRITEIN,REPUBLICAN,JOHN MCCAIN,0
2008,MAINE,0,MAINE UOCAVA,REPUBLICAN,JOHN MCCAIN,0
2008,RHODE ISLAND,0,FEDERAL PRECINCT,REPUBLICAN,JOHN MCCAIN,0
2008,CONNECTICUT,0,STATEWIDE WRITEIN,OTHER,OTHER,0
2008,MAINE,0,MAINE UOCAVA,OTHER,OTHER,0
2008,RHODE ISLAND,0,FEDERAL PRECINCT,OTHER,OTHER,0
2012,ALABAMA,23932,AUTAUGA,DEMOCRAT,BARACK OBAMA,6363
2012,ALABAMA,23932,AUTAUGA,REPUBLICAN,MITT ROMNEY,17379
2012,ALABAMA,23932,AUTAUGA,OTHER,OTHER,190
2012,ALABAMA,85338,BALDWIN,DEMOCRAT,BARACK OBAMA,18424
2012,ALABAMA,85338,BALDWIN,REPUBLICAN,MITT ROMNEY,66016
2012,ALABAMA,85338,BALDWIN,OTHER,OTHER,898
2012,ALABAMA,11509,BARBOUR,DEMOCRAT,BARACK OBAMA,5912
2012,ALABAMA,11509,BARBOUR,REPUBLICAN,MITT ROMNEY,5550
2012,ALABAMA,11509,BARBOUR,OTHER,OTHER,47
2012,ALABAMA,8420,BIBB,DEMOCRAT,BARACK OBAMA,2202
2012,ALABAMA,8420,BIBB,REPUBLICAN,MITT ROMNEY,6132
2012,ALABAMA,8420,BIBB,OTHER,OTHER,86
2012,ALABAMA,24006,BLOUNT,DEMOCRAT,BARACK OBAMA,2970
2012,ALABAMA,24006,BLOUNT,REPUBLICAN,MITT ROMNEY,20757
2012,ALABAMA,24006,BLOUNT,OTHER,OTHER,279
2012,ALABAMA,5322,BULLOCK,DEMOCRAT,BARACK OBAMA,4061
2012,ALABAMA,5322,BULLOCK,REPUBLICAN,MITT ROMNEY,1251
2012,ALABAMA,5322,BULLOCK,OTHER,OTHER,10
2012,ALABAMA,9496,BUTLER,DEMOCRAT,BARACK OBAMA,4374
2012,ALABAMA,9496,BUTLER,REPUBLICAN,MITT ROMNEY,5087
2012,ALABAMA,9496,BUTLER,OTHER,OTHER,35
2012,ALABAMA,46257,CALHOUN,DEMOCRAT,BARACK OBAMA,15511
2012,ALABAMA,46257,CALHOUN,REPUBLICAN,MITT ROMNEY,30278
2012,ALABAMA,46257,CALHOUN,OTHER,OTHER,468
2012,ALABAMA,14611,CHAMBERS,DEMOCRAT,BARACK OBAMA,6871
2012,ALABAMA,14611,CHAMBERS,REPUBLICAN,MITT ROMNEY,7626
2012,ALABAMA,14611,CHAMBERS,OTHER,OTHER,114
2012,ALABAMA,9779,CHEROKEE,DEMOCRAT,BARACK OBAMA,2132
2012,ALABAMA,9779,CHEROKEE,REPUBLICAN,MITT ROMNEY,7506
2012,ALABAMA,9779,CHEROKEE,OTHER,OTHER,141
2012,ALABAMA,17462,CHILTON,DEMOCRAT,BARACK OBAMA,3397
2012,ALABAMA,17462,CHILTON,REPUBLICAN,MITT ROMNEY,13932
2012,ALABAMA,17462,CHILTON,OTHER,OTHER,133
2012,ALABAMA,7968,CHOCTAW,DEMOCRAT,BARACK OBAMA,3786
2012,ALABAMA,7968,CHOCTAW,REPUBLICAN,MITT ROMNEY,4152
2012,ALABAMA,7968,CHOCTAW,OTHER,OTHER,30
2012,ALABAMA,13851,CLARKE,DEMOCRAT,BARACK OBAMA,6334
2012,ALABAMA,13851,CLARKE,REPUBLICAN,MITT ROMNEY,7470
2012,ALABAMA,13851,CLARKE,OTHER,OTHER,47
2012,ALABAMA,6662,CLAY,DEMOCRAT,BARACK OBAMA,1777
2012,ALABAMA,6662,CLAY,REPUBLICAN,MITT ROMNEY,4817
2012,ALABAMA,6662,CLAY,OTHER,OTHER,68
2012,ALABAMA,6305,CLEBURNE,DEMOCRAT,BARACK OBAMA,971
2012,ALABAMA,6305,CLEBURNE,REPUBLICAN,MITT ROMNEY,5272
2012,ALABAMA,6305,CLEBURNE,OTHER,OTHER,62
2012,ALABAMA,19770,COFFEE,DEMOCRAT,BARACK OBAMA,4925
2012,ALABAMA,19770,COFFEE,REPUBLICAN,MITT ROMNEY,14666
2012,ALABAMA,19770,COFFEE,OTHER,OTHER,179
2012,ALABAMA,23385,COLBERT,DEMOCRAT,BARACK OBAMA,9166
2012,ALABAMA,23385,COLBERT,REPUBLICAN,MITT ROMNEY,13936
2012,ALABAMA,23385,COLBERT,OTHER,OTHER,283
2012,ALABAMA,7022,CONECUH,DEMOCRAT,BARACK OBAMA,3555
2012,ALABAMA,7022,CONECUH,REPUBLICAN,MITT ROMNEY,3439
2012,ALABAMA,7022,CONECUH,OTHER,OTHER,28
2012,ALABAMA,5269,COOSA,DEMOCRAT,BARACK OBAMA,2191
2012,ALABAMA,5269,COOSA,REPUBLICAN,MITT ROMNEY,3049
2012,ALABAMA,5269,COOSA,OTHER,OTHER,29
2012,ALABAMA,15423,COVINGTON,DEMOCRAT,BARACK OBAMA,3158
2012,ALABAMA,15423,COVINGTON,REPUBLICAN,MITT ROMNEY,12153
2012,ALABAMA,15423,COVINGTON,OTHER,OTHER,112
2012,ALABAMA,6418,CRENSHAW,DEMOCRAT,BARACK OBAMA,2050
2012,ALABAMA,6418,CRENSHAW,REPUBLICAN,MITT ROMNEY,4331
2012,ALABAMA,6418,CRENSHAW,OTHER,OTHER,37
2012,ALABAMA,34457,CULLMAN,DEMOCRAT,BARACK OBAMA,5052
2012,ALABAMA,34457,CULLMAN,REPUBLICAN,MITT ROMNEY,28999
2012,ALABAMA,34457,CULLMAN,OTHER,OTHER,406
2012,ALABAMA,18557,DALE,DEMOCRAT,BARACK OBAMA,5286
2012,ALABAMA,18557,DALE,REPUBLICAN,MITT ROMNEY,13108
2012,ALABAMA,18557,DALE,OTHER,OTHER,163
2012,ALABAMA,20953,DALLAS,DEMOCRAT,BARACK OBAMA,14612
2012,ALABAMA,20953,DALLAS,REPUBLICAN,MITT ROMNEY,6288
2012,ALABAMA,20953,DALLAS,OTHER,OTHER,53
2012,ALABAMA,23863,DEKALB,DEMOCRAT,BARACK OBAMA,5239
2012,ALABAMA,23863,DEKALB,REPUBLICAN,MITT ROMNEY,18331
2012,ALABAMA,23863,DEKALB,OTHER,OTHER,293
2012,ALABAMA,35485,ELMORE,DEMOCRAT,BARACK OBAMA,8954
2012,ALABAMA,35485,ELMORE,REPUBLICAN,MITT ROMNEY,26253
2012,ALABAMA,35485,ELMORE,OTHER,OTHER,278
2012,ALABAMA,14869,ESCAMBIA,DEMOCRAT,BARACK OBAMA,5489
2012,ALABAMA,14869,ESCAMBIA,REPUBLICAN,MITT ROMNEY,9287
2012,ALABAMA,14869,ESCAMBIA,OTHER,OTHER,93
2012,ALABAMA,42530,ETOWAH,DEMOCRAT,BARACK OBAMA,12803
2012,ALABAMA,42530,ETOWAH,REPUBLICAN,MITT ROMNEY,29130
2012,ALABAMA,42530,ETOWAH,OTHER,OTHER,597
2012,ALABAMA,7946,FAYETTE,DEMOCRAT,BARACK OBAMA,1817
2012,ALABAMA,7946,FAYETTE,REPUBLICAN,MITT ROMNEY,6054
2012,ALABAMA,7946,FAYETTE,OTHER,OTHER,75
2012,ALABAMA,10859,FRANKLIN,DEMOCRAT,BARACK OBAMA,3171
2012,ALABAMA,10859,FRANKLIN,REPUBLICAN,MITT ROMNEY,7567
2012,ALABAMA,10859,FRANKLIN,OTHER,OTHER,121
2012,ALABAMA,11320,GENEVA,DEMOCRAT,BARACK OBAMA,2039
2012,ALABAMA,11320,GENEVA,REPUBLICAN,MITT ROMNEY,9175
2012,ALABAMA,11320,GENEVA,OTHER,OTHER,106
2012,ALABAMA,5340,GREENE,DEMOCRAT,BARACK OBAMA,4521
2012,ALABAMA,5340,GREENE,REPUBLICAN,MITT ROMNEY,804
2012,ALABAMA,5340,GREENE,OTHER,OTHER,15
2012,ALABAMA,8643,HALE,DEMOCRAT,BARACK OBAMA,5411
2012,ALABAMA,8643,HALE,REPUBLICAN,MITT ROMNEY,3210
2012,ALABAMA,8643,HALE,OTHER,OTHER,22
2012,ALABAMA,8760,HENRY,DEMOCRAT,BARACK OBAMA,3083
2012,ALABAMA,8760,HENRY,REPUBLICAN,MITT ROMNEY,5628
2012,ALABAMA,8760,HENRY,OTHER,OTHER,49
2012,ALABAMA,41918,HOUSTON,DEMOCRAT,BARACK OBAMA,12367
2012,ALABAMA,41918,HOUSTON,REPUBLICAN,MITT ROMNEY,29270
2012,ALABAMA,41918,HOUSTON,OTHER,OTHER,281
2012,ALABAMA,20577,JACKSON,DEMOCRAT,BARACK OBAMA,5822
2012,ALABAMA,20577,JACKSON,REPUBLICAN,MITT ROMNEY,14439
2012,ALABAMA,20577,JACKSON,OTHER,OTHER,316
2012,ALABAMA,303918,JEFFERSON,DEMOCRAT,BARACK OBAMA,159876
2012,ALABAMA,303918,JEFFERSON,REPUBLICAN,MITT ROMNEY,141683
2012,ALABAMA,303918,JEFFERSON,OTHER,OTHER,2359
2012,ALABAMA,7166,LAMAR,DEMOCRAT,BARACK OBAMA,1646
2012,ALABAMA,7166,LAMAR,REPUBLICAN,MITT ROMNEY,5457
2012,ALABAMA,7166,LAMAR,OTHER,OTHER,63
2012,ALABAMA,36924,LAUDERDALE,DEMOCRAT,BARACK OBAMA,12511
2012,ALABAMA,36924,LAUDERDALE,REPUBLICAN,MITT ROMNEY,23911
2012,ALABAMA,36924,LAUDERDALE,OTHER,OTHER,502
2012,ALABAMA,14112,LAWRENCE,DEMOCRAT,BARACK OBAMA,5069
2012,ALABAMA,14112,LAWRENCE,REPUBLICAN,MITT ROMNEY,8874
2012,ALABAMA,14112,LAWRENCE,OTHER,OTHER,169
2012,ALABAMA,54359,LEE,DEMOCRAT,BARACK OBAMA,21381
2012,ALABAMA,54359,LEE,REPUBLICAN,MITT ROMNEY,32194
2012,ALABAMA,54359,LEE,OTHER,OTHER,784
2012,ALABAMA,35459,LIMESTONE,DEMOCRAT,BARACK OBAMA,9829
2012,ALABAMA,35459,LIMESTONE,REPUBLICAN,MITT ROMNEY,25295
2012,ALABAMA,35459,LIMESTONE,OTHER,OTHER,335
2012,ALABAMA,7521,LOWNDES,DEMOCRAT,BARACK OBAMA,5747
2012,ALABAMA,7521,LOWNDES,REPUBLICAN,MITT ROMNEY,1756
2012,ALABAMA,7521,LOWNDES,OTHER,OTHER,18
2012,ALABAMA,10394,MACON,DEMOCRAT,BARACK OBAMA,9045
2012,ALABAMA,10394,MACON,REPUBLICAN,MITT ROMNEY,1331
2012,ALABAMA,10394,MACON,OTHER,OTHER,18
2012,ALABAMA,155059,MADISON,DEMOCRAT,BARACK OBAMA,62015
2012,ALABAMA,155059,MADISON,REPUBLICAN,MITT ROMNEY,90884
2012,ALABAMA,155059,MADISON,OTHER,OTHER,2160
2012,ALABAMA,11537,MARENGO,DEMOCRAT,BARACK OBAMA,6167
2012,ALABAMA,11537,MARENGO,REPUBLICAN,MITT ROMNEY,5336
2012,ALABAMA,11537,MARENGO,OTHER,OTHER,34
2012,ALABAMA,12105,MARION,DEMOCRAT,BARACK OBAMA,2249
2012,ALABAMA,12105,MARION,REPUBLICAN,MITT ROMNEY,9697
2012,ALABAMA,12105,MARION,OTHER,OTHER,159
2012,ALABAMA,32566,MARSHALL,DEMOCRAT,BARACK OBAMA,6299
2012,ALABAMA,32566,MARSHALL,REPUBLICAN,MITT ROMNEY,25867
2012,ALABAMA,32566,MARSHALL,OTHER,OTHER,400
2012,ALABAMA,174864,MOBILE,DEMOCRAT,BARACK OBAMA,78760
2012,ALABAMA,174864,MOBILE,REPUBLICAN,MITT ROMNEY,94893
2012,ALABAMA,174864,MOBILE,OTHER,OTHER,1211
2012,ALABAMA,10708,MONROE,DEMOCRAT,BARACK OBAMA,4914
2012,ALABAMA,10708,MONROE,REPUBLICAN,MITT ROMNEY,5741
2012,ALABAMA,10708,MONROE,OTHER,OTHER,53
2012,ALABAMA,101924,MONTGOMERY,DEMOCRAT,BARACK OBAMA,63085
2012,ALABAMA,101924,MONTGOMERY,REPUBLICAN,MITT ROMNEY,38332
2012,ALABAMA,101924,MONTGOMERY,OTHER,OTHER,507
2012,ALABAMA,49323,MORGAN,DEMOCRAT,BARACK OBAMA,13439
2012,ALABAMA,49323,MORGAN,REPUBLICAN,MITT ROMNEY,35391
2012,ALABAMA,49323,MORGAN,OTHER,OTHER,493
2012,ALABAMA,6099,PERRY,DEMOCRAT,BARACK OBAMA,4568
2012,ALABAMA,6099,PERRY,REPUBLICAN,MITT ROMNEY,1506
2012,ALABAMA,6099,PERRY,OTHER,OTHER,25
2012,ALABAMA,9611,PICKENS,DEMOCRAT,BARACK OBAMA,4455
2012,ALABAMA,9611,PICKENS,REPUBLICAN,MITT ROMNEY,5124
2012,ALABAMA,9611,PICKENS,OTHER,OTHER,32
2012,ALABAMA,14107,PIKE,DEMOCRAT,BARACK OBAMA,6035
2012,ALABAMA,14107,PIKE,REPUBLICAN,MITT ROMNEY,7963
2012,ALABAMA,14107,PIKE,OTHER,OTHER,109
2012,ALABAMA,10398,RANDOLPH,DEMOCRAT,BARACK OBAMA,3078
2012,ALABAMA,10398,RANDOLPH,REPUBLICAN,MITT ROMNEY,7224
2012,ALABAMA,10398,RANDOLPH,OTHER,OTHER,96
2012,ALABAMA,18879,RUSSELL,DEMOCRAT,BARACK OBAMA,10500
2012,ALABAMA,18879,RUSSELL,REPUBLICAN,MITT ROMNEY,8278
2012,ALABAMA,18879,RUSSELL,OTHER,OTHER,101
2012,ALABAMA,35148,ST. CLAIR,DEMOCRAT,BARACK OBAMA,5801
2012,ALABAMA,35148,ST. CLAIR,REPUBLICAN,MITT ROMNEY,29031
2012,ALABAMA,35148,ST. CLAIR,OTHER,OTHER,316
2012,ALABAMA,92507,SHELBY,DEMOCRAT,BARACK OBAMA,20051
2012,ALABAMA,92507,SHELBY,REPUBLICAN,MITT ROMNEY,71436
2012,ALABAMA,92507,SHELBY,OTHER,OTHER,1020
2012,ALABAMA,7027,SUMTER,DEMOCRAT,BARACK OBAMA,5421
2012,ALABAMA,7027,SUMTER,REPUBLICAN,MITT ROMNEY,1586
2012,ALABAMA,7027,SUMTER,OTHER,OTHER,20
2012,ALABAMA,33373,TALLADEGA,DEMOCRAT,BARACK OBAMA,13905
2012,ALABAMA,33373,TALLADEGA,REPUBLICAN,MITT ROMNEY,19246
2012,ALABAMA,33373,TALLADEGA,OTHER,OTHER,222
2012,ALABAMA,18829,TALLAPOOSA,DEMOCRAT,BARACK OBAMA,6319
2012,ALABAMA,18829,TALLAPOOSA,REPUBLICAN,MITT ROMNEY,12396
2012,ALABAMA,18829,TALLAPOOSA,OTHER,OTHER,114
2012,ALABAMA,78590,TUSCALOOSA,DEMOCRAT,BARACK OBAMA,32048
2012,ALABAMA,78590,TUSCALOOSA,REPUBLICAN,MITT ROMNEY,45748
2012,ALABAMA,78590,TUSCALOOSA,OTHER,OTHER,794
2012,ALABAMA,28521,WALKER,DEMOCRAT,BARACK OBAMA,6557
2012,ALABAMA,28521,WALKER,REPUBLICAN,MITT ROMNEY,21651
2012,ALABAMA,28521,WALKER,OTHER,OTHER,313
2012,ALABAMA,8778,WASHINGTON,DEMOCRAT,BARACK OBAMA,2976
2012,ALABAMA,8778,WASHINGTON,REPUBLICAN,MITT ROMNEY,5761
2012,ALABAMA,8778,WASHINGTON,OTHER,OTHER,41
2012,ALABAMA,6551,WILCOX,DEMOCRAT,BARACK OBAMA,4868
2012,ALABAMA,6551,WILCOX,REPUBLICAN,MITT ROMNEY,1679
2012,ALABAMA,6551,WILCOX,OTHER,OTHER,4
2012,ALABAMA,9714,WINSTON,DEMOCRAT,BARACK OBAMA,1286
2012,ALABAMA,9714,WINSTON,REPUBLICAN,MITT ROMNEY,8312
2012,ALABAMA,9714,WINSTON,OTHER,OTHER,116
2012,ARIZONA,25848,APACHE,DEMOCRAT,BARACK OBAMA,17147
2012,ARIZONA,25848,APACHE,REPUBLICAN,MITT ROMNEY,8250
2012,ARIZONA,25848,APACHE,OTHER,OTHER,451
2012,ARIZONA,49003,COCHISE,DEMOCRAT,BARACK OBAMA,18546
2012,ARIZONA,49003,COCHISE,REPUBLICAN,MITT ROMNEY,29497
2012,ARIZONA,49003,COCHISE,OTHER,OTHER,960
2012,ARIZONA,51731,COCONINO,DEMOCRAT,BARACK OBAMA,29257
2012,ARIZONA,51731,COCONINO,REPUBLICAN,MITT ROMNEY,21220
2012,ARIZONA,51731,COCONINO,OTHER,OTHER,1254
2012,ARIZONA,21528,GILA,DEMOCRAT,BARACK OBAMA,7697
2012,ARIZONA,21528,GILA,REPUBLICAN,MITT ROMNEY,13455
2012,ARIZONA,21528,GILA,OTHER,OTHER,376
2012,ARIZONA,11855,GRAHAM,DEMOCRAT,BARACK OBAMA,3609
2012,ARIZONA,11855,GRAHAM,REPUBLICAN,MITT ROMNEY,8076
2012,ARIZONA,11855,GRAHAM,OTHER,OTHER,170
2012,ARIZONA,2974,GREENLEE,DEMOCRAT,BARACK OBAMA,1310
2012,ARIZONA,2974,GREENLEE,REPUBLICAN,MITT ROMNEY,1592
2012,ARIZONA,2974,GREENLEE,OTHER,OTHER,72
2012,ARIZONA,5717,LA PAZ,DEMOCRAT,BARACK OBAMA,1880
2012,ARIZONA,5717,LA PAZ,REPUBLICAN,MITT ROMNEY,3714
2012,ARIZONA,5717,LA PAZ,OTHER,OTHER,123
2012,ARIZONA,1376558,MARICOPA,DEMOCRAT,BARACK OBAMA,602288
2012,ARIZONA,1376558,MARICOPA,REPUBLICAN,MITT ROMNEY,749885
2012,ARIZONA,1376558,MARICOPA,OTHER,OTHER,24385
2012,ARIZONA,70010,MOHAVE,DEMOCRAT,BARACK OBAMA,19533
2012,ARIZONA,70010,MOHAVE,REPUBLICAN,MITT ROMNEY,49168
2012,ARIZONA,70010,MOHAVE,OTHER,OTHER,1309
2012,ARIZONA,37335,NAVAJO,DEMOCRAT,BARACK OBAMA,16945
2012,ARIZONA,37335,NAVAJO,REPUBLICAN,MITT ROMNEY,19884
2012,ARIZONA,37335,NAVAJO,OTHER,OTHER,506
2012,ARIZONA,382250,PIMA,DEMOCRAT,BARACK OBAMA,201251
2012,ARIZONA,382250,PIMA,REPUBLICAN,MITT ROMNEY,174779
2012,ARIZONA,382250,PIMA,OTHER,OTHER,6220
2012,ARIZONA,108315,PINAL,DEMOCRAT,BARACK OBAMA,44306
2012,ARIZONA,108315,PINAL,REPUBLICAN,MITT ROMNEY,62079
2012,ARIZONA,108315,PINAL,OTHER,OTHER,1930
2012,ARIZONA,13894,SANTA CRUZ,DEMOCRAT,BARACK OBAMA,9486
2012,ARIZONA,13894,SANTA CRUZ,REPUBLICAN,MITT ROMNEY,4235
2012,ARIZONA,13894,SANTA CRUZ,OTHER,OTHER,173
2012,ARIZONA,100283,YAVAPAI,DEMOCRAT,BARACK OBAMA,33918
2012,ARIZONA,100283,YAVAPAI,REPUBLICAN,MITT ROMNEY,64468
2012,ARIZONA,100283,YAVAPAI,OTHER,OTHER,1897
2012,ARIZONA,41953,YUMA,DEMOCRAT,BARACK OBAMA,18059
2012,ARIZONA,41953,YUMA,REPUBLICAN,MITT ROMNEY,23352
2012,ARIZONA,41953,YUMA,OTHER,OTHER,542
2012,ARKANSAS,6494,ARKANSAS,DEMOCRAT,BARACK OBAMA,2455
2012,ARKANSAS,6494,ARKANSAS,REPUBLICAN,MITT ROMNEY,3897
2012,ARKANSAS,6494,ARKANSAS,OTHER,OTHER,142
2012,ARKANSAS,7921,ASHLEY,DEMOCRAT,BARACK OBAMA,2859
2012,ARKANSAS,7921,ASHLEY,REPUBLICAN,MITT ROMNEY,4867
2012,ARKANSAS,7921,ASHLEY,OTHER,OTHER,195
2012,ARKANSAS,19339,BAXTER,DEMOCRAT,BARACK OBAMA,5172
2012,ARKANSAS,19339,BAXTER,REPUBLICAN,MITT ROMNEY,13688
2012,ARKANSAS,19339,BAXTER,OTHER,OTHER,479
2012,ARKANSAS,79257,BENTON,DEMOCRAT,BARACK OBAMA,22636
2012,ARKANSAS,79257,BENTON,REPUBLICAN,MITT ROMNEY,54646
2012,ARKANSAS,79257,BENTON,OTHER,OTHER,1975
2012,ARKANSAS,15391,BOONE,DEMOCRAT,BARACK OBAMA,3772
2012,ARKANSAS,15391,BOONE,REPUBLICAN,MITT ROMNEY,11159
2012,ARKANSAS,15391,BOONE,OTHER,OTHER,460
2012,ARKANSAS,3652,BRADLEY,DEMOCRAT,BARACK OBAMA,1449
2012,ARKANSAS,3652,BRADLEY,REPUBLICAN,MITT ROMNEY,2134
2012,ARKANSAS,3652,BRADLEY,OTHER,OTHER,69
2012,ARKANSAS,2174,CALHOUN,DEMOCRAT,BARACK OBAMA,660
2012,ARKANSAS,2174,CALHOUN,REPUBLICAN,MITT ROMNEY,1458
2012,ARKANSAS,2174,CALHOUN,OTHER,OTHER,56
2012,ARKANSAS,10183,CARROLL,DEMOCRAT,BARACK OBAMA,3696
2012,ARKANSAS,10183,CARROLL,REPUBLICAN,MITT ROMNEY,6125
2012,ARKANSAS,10183,CARROLL,OTHER,OTHER,362
2012,ARKANSAS,4361,CHICOT,DEMOCRAT,BARACK OBAMA,2649
2012,ARKANSAS,4361,CHICOT,REPUBLICAN,MITT ROMNEY,1670
2012,ARKANSAS,4361,CHICOT,OTHER,OTHER,42
2012,ARKANSAS,8409,CLARK,DEMOCRAT,BARACK OBAMA,3811
2012,ARKANSAS,8409,CLARK,REPUBLICAN,MITT ROMNEY,4343
2012,ARKANSAS,8409,CLARK,OTHER,OTHER,255
2012,ARKANSAS,5110,CLAY,DEMOCRAT,BARACK OBAMA,1738
2012,ARKANSAS,5110,CLAY,REPUBLICAN,MITT ROMNEY,3225
2012,ARKANSAS,5110,CLAY,OTHER,OTHER,147
2012,ARKANSAS,11647,CLEBURNE,DEMOCRAT,BARACK OBAMA,2620
2012,ARKANSAS,11647,CLEBURNE,REPUBLICAN,MITT ROMNEY,8693
2012,ARKANSAS,11647,CLEBURNE,OTHER,OTHER,334
2012,ARKANSAS,3266,CLEVELAND,DEMOCRAT,BARACK OBAMA,845
2012,ARKANSAS,3266,CLEVELAND,REPUBLICAN,MITT ROMNEY,2313
2012,ARKANSAS,3266,CLEVELAND,OTHER,OTHER,108
2012,ARKANSAS,9455,COLUMBIA,DEMOCRAT,BARACK OBAMA,3557
2012,ARKANSAS,9455,COLUMBIA,REPUBLICAN,MITT ROMNEY,5790
2012,ARKANSAS,9455,COLUMBIA,OTHER,OTHER,108
2012,ARKANSAS,7730,CONWAY,DEMOCRAT,BARACK OBAMA,3005
2012,ARKANSAS,7730,CONWAY,REPUBLICAN,MITT ROMNEY,4514
2012,ARKANSAS,7730,CONWAY,OTHER,OTHER,211
2012,ARKANSAS,31700,CRAIGHEAD,DEMOCRAT,BARACK OBAMA,10527
2012,ARKANSAS,31700,CRAIGHEAD,REPUBLICAN,MITT ROMNEY,20350
2012,ARKANSAS,31700,CRAIGHEAD,OTHER,OTHER,823
2012,ARKANSAS,20591,CRAWFORD,DEMOCRAT,BARACK OBAMA,4881
2012,ARKANSAS,20591,CRAWFORD,REPUBLICAN,MITT ROMNEY,15145
2012,ARKANSAS,20591,CRAWFORD,OTHER,OTHER,565
2012,ARKANSAS,16716,CRITTENDEN,DEMOCRAT,BARACK OBAMA,9487
2012,ARKANSAS,16716,CRITTENDEN,REPUBLICAN,MITT ROMNEY,6998
2012,ARKANSAS,16716,CRITTENDEN,OTHER,OTHER,231
2012,ARKANSAS,6681,CROSS,DEMOCRAT,BARACK OBAMA,2279
2012,ARKANSAS,6681,CROSS,REPUBLICAN,MITT ROMNEY,4269
2012,ARKANSAS,6681,CROSS,OTHER,OTHER,133
2012,ARKANSAS,3084,DALLAS,DEMOCRAT,BARACK OBAMA,1337
2012,ARKANSAS,3084,DALLAS,REPUBLICAN,MITT ROMNEY,1665
2012,ARKANSAS,3084,DALLAS,OTHER,OTHER,82
2012,ARKANSAS,4420,DESHA,DEMOCRAT,BARACK OBAMA,2443
2012,ARKANSAS,4420,DESHA,REPUBLICAN,MITT ROMNEY,1896
2012,ARKANSAS,4420,DESHA,OTHER,OTHER,81
2012,ARKANSAS,6633,DREW,DEMOCRAT,BARACK OBAMA,2630
2012,ARKANSAS,6633,DREW,REPUBLICAN,MITT ROMNEY,3887
2012,ARKANSAS,6633,DREW,OTHER,OTHER,116
2012,ARKANSAS,41460,FAULKNER,DEMOCRAT,BARACK OBAMA,13621
2012,ARKANSAS,41460,FAULKNER,REPUBLICAN,MITT ROMNEY,26722
2012,ARKANSAS,41460,FAULKNER,OTHER,OTHER,1117
2012,ARKANSAS,6540,FRANKLIN,DEMOCRAT,BARACK OBAMA,1726
2012,ARKANSAS,6540,FRANKLIN,REPUBLICAN,MITT ROMNEY,4631
2012,ARKANSAS,6540,FRANKLIN,OTHER,OTHER,183
2012,ARKANSAS,4522,FULTON,DEMOCRAT,BARACK OBAMA,1452
2012,ARKANSAS,4522,FULTON,REPUBLICAN,MITT ROMNEY,2949
2012,ARKANSAS,4522,FULTON,OTHER,OTHER,121
2012,ARKANSAS,40728,GARLAND,DEMOCRAT,BARACK OBAMA,13804
2012,ARKANSAS,40728,GARLAND,REPUBLICAN,MITT ROMNEY,26014
2012,ARKANSAS,40728,GARLAND,OTHER,OTHER,910
